id,year,state_name,state_code,district_name,district_code,registration_circles,male_below_12_years,male_12_years_to_16_years,male_16_years_to_18_years,male_children,male_18_years_and_above,female_below_12_years,female_12_years_to_16_years,female_16_years_to_18_years,female_children,female_18_years_and_above,transgender_below_12_years,transgender_12_years_to_16_years,transgender_16_years_to_18_years,transgender_children,transgender_18_years_and_above
654,2021,Tamil Nadu,33,Ariyalur,610,Ariyalur,9,1,2,12,33,9,8,55,72,175,NaN,NaN,NaN,NaN,NaN
655,2021,Tamil Nadu,33,Chennai,568,Chennai,105,77,63,245,1152,99,226,443,768,1828,NaN,NaN,NaN,NaN,NaN
656,2021,Tamil Nadu,33,Coimbatore,569,Coimbatore,13,19,13,45,159,22,20,167,209,425,NaN,NaN,NaN,NaN,NaN
657,2021,Tamil Nadu,33,Coimbatore,569,Coimbatore City,5,10,15,30,155,5,25,56,86,282,NaN,NaN,NaN,NaN,NaN
658,2021,Tamil Nadu,33,Cuddalore,570,Cuddalore,4,3,5,12,115,2,8,36,46,463,NaN,NaN,NaN,NaN,NaN
659,2021,Tamil Nadu,33,Dharmapuri,571,Dharmapuri,6,4,11,21,26,4,2,75,81,122,NaN,NaN,NaN,NaN,NaN
660,2021,Tamil Nadu,33,Dindigul,572,Dindigul,25,21,13,59,110,50,21,166,237,383,NaN,NaN,NaN,NaN,NaN
661,2021,Tamil Nadu,33,Erode,573,Erode,11,9,10,30,84,11,24,140,175,226,NaN,NaN,NaN,NaN,NaN
662,2021,Tamil Nadu,33,Kanchipuram,574,Kanchipuram,0,4,2,6,94,0,8,38,46,317,NaN,NaN,NaN,NaN,NaN
663,2021,Tamil Nadu,33,Kanniyakumari,575,Kanyakumari,11,27,10,48,125,20,18,11,49,279,NaN,NaN,NaN,NaN,1
664,2021,Tamil Nadu,33,Karur,576,Karur,6,6,3,15,41,12,15,50,77,179,NaN,NaN,NaN,NaN,NaN
665,2021,Tamil Nadu,33,Krishnagiri,577,Krishnagiri,9,12,4,25,43,13,27,17,57,107,NaN,NaN,NaN,NaN,NaN
666,2021,Tamil Nadu,33,Madurai,578,Madurai,13,18,19,50,123,9,15,111,135,369,NaN,NaN,NaN,NaN,NaN
667,2021,Tamil Nadu,33,Madurai,578,Madurai City,26,12,7,45,172,29,21,55,105,374,NaN,NaN,NaN,NaN,NaN
668,2021,Tamil Nadu,33,Nagapattinam,579,Nagapattinam,21,3,4,28,49,16,36,6,58,259,NaN,NaN,NaN,NaN,NaN
669,2021,Tamil Nadu,33,Namakkal,580,Namakkal,11,14,8,33,71,13,25,88,126,292,NaN,NaN,NaN,NaN,NaN
670,2021,Tamil Nadu,33,The Nilgiris,587,Nilgiris,6,5,1,12,30,7,21,21,49,73,NaN,NaN,NaN,NaN,NaN
671,2021,Tamil Nadu,33,Perambalur,581,Perambalur,14,1,1,16,38,18,19,30,67,152,NaN,NaN,NaN,NaN,NaN
672,2021,Tamil Nadu,33,Pudukkottai,582,Pudukottai,0,7,32,39,86,0,35,52,87,381,NaN,NaN,NaN,NaN,NaN
673,2021,Tamil Nadu,33,Ramanathapuram,583,Ramnathapuram,8,17,10,35,64,10,11,25,46,261,NaN,NaN,NaN,NaN,NaN
674,2021,Tamil Nadu,33,Chennai,568,Railway Chennai,0,0,1,1,16,0,0,0,0,5,NaN,NaN,NaN,NaN,NaN
675,2021,Tamil Nadu,33,Tiruchirappalli,591,Railway Trichy,0,0,0,0,2,0,0,0,0,5,NaN,NaN,NaN,NaN,NaN
676,2021,Tamil Nadu,33,Salem,584,Salem,7,5,12,24,57,11,24,114,149,214,NaN,NaN,NaN,NaN,NaN
677,2021,Tamil Nadu,33,Salem,584,Salem City,17,19,14,50,101,14,20,43,77,282,NaN,1,NaN,1,NaN
678,2021,Tamil Nadu,33,Sivaganga,585,Sivagangai,22,2,3,27,58,33,42,30,105,208,NaN,NaN,NaN,NaN,NaN
679,2021,Tamil Nadu,33,Thanjavur,586,Thanjavur,33,6,4,43,110,26,39,114,179,405,NaN,NaN,NaN,NaN,NaN
680,2021,Tamil Nadu,33,Theni,588,Theni,25,5,11,41,70,32,28,88,148,221,NaN,NaN,NaN,NaN,NaN
681,2021,Tamil Nadu,33,Tirunelveli,592,Thirunelveli,14,10,9,33,65,7,20,63,90,183,NaN,NaN,NaN,NaN,NaN
682,2021,Tamil Nadu,33,Tirunelveli,592,Thirunelveli City,9,6,0,15,51,14,34,0,48,90,NaN,NaN,NaN,NaN,NaN
683,2021,Tamil Nadu,33,Thiruvallur,589,Thiruvallur,14,37,12,63,167,16,37,109,162,544,NaN,NaN,NaN,NaN,NaN
684,2021,Tamil Nadu,33,Tiruvannamalai,593,Thiruvannamalai,27,8,6,41,78,18,25,103,146,371,NaN,NaN,NaN,NaN,NaN
685,2021,Tamil Nadu,33,Thiruvarur,590,Thiruvarur,9,6,0,15,19,7,4,22,33,120,NaN,NaN,NaN,NaN,NaN
686,2021,Tamil Nadu,33,Tuticorin,594,Thoothukudi,17,24,20,61,135,11,33,100,144,369,NaN,NaN,NaN,NaN,NaN
687,2021,Tamil Nadu,33,Tiruppur,634,Tiruppur,0,8,5,13,106,17,97,17,131,182,NaN,NaN,NaN,NaN,NaN
688,2021,Tamil Nadu,33,Tiruppur,634,Tiruppur City,1,8,5,14,103,0,21,61,82,251,NaN,NaN,NaN,NaN,NaN
689,2021,Tamil Nadu,33,Tiruchirappalli,591,Trichy,9,6,10,25,55,4,7,61,72,209,NaN,NaN,NaN,NaN,NaN
690,2021,Tamil Nadu,33,Tiruchirappalli,591,Trichy City,14,6,3,23,87,16,26,25,67,178,NaN,NaN,NaN,NaN,1
691,2021,Tamil Nadu,33,Vellore,595,Vellore,2,4,8,14,68,6,14,96,116,223,NaN,NaN,NaN,NaN,NaN
692,2021,Tamil Nadu,33,Villupuram,596,Villupuram,0,11,0,11,139,0,28,22,50,479,NaN,NaN,NaN,NaN,NaN
693,2021,Tamil Nadu,33,Virudhunagar,597,Virudhunagar,16,19,11,46,79,11,26,116,153,244,NaN,NaN,NaN,NaN,NaN
694,2021,Tamil Nadu,33,Chennai,568,Cyber Cell,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
695,2021,Tamil Nadu,33,Chennai,568,Other Units,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
696,2021,Tamil Nadu,33,Chengalpattu,730,Chengalpattu,16,5,2,23,128,24,26,26,76,352,NaN,NaN,NaN,NaN,NaN
697,2021,Tamil Nadu,33,Kallakurichi,729,Kallakurichi,4,8,12,24,67,5,6,66,77,93,NaN,NaN,NaN,NaN,NaN
698,2021,Tamil Nadu,33,Ranipet,731,Ranipet,6,1,3,10,58,9,13,44,66,177,NaN,NaN,NaN,NaN,NaN
699,2021,Tamil Nadu,33,Tirupathur,732,Tiruppattur,10,12,2,24,65,7,17,14,38,209,NaN,NaN,NaN,NaN,NaN
700,2021,Tamil Nadu,33,Tenkasi,733,Tenkasi,19,16,2,37,66,29,43,57,129,229,NaN,NaN,NaN,NaN,NaN
701,2021,Telangana,36,Hyderabad,507,Cyberabad Commissionerate,201,39,16,256,1609,211,46,46,303,2132,NaN,NaN,NaN,NaN,NaN
702,2021,Telangana,36,Hyderabad,507,Hyderabad Commissionerate,48,222,0,270,1310,52,399,0,451,1718,NaN,NaN,NaN,NaN,NaN
703,2021,Telangana,36,Karimnagar,508,Karimnagar Commissionerate,15,9,2,26,92,8,13,39,60,264,NaN,NaN,NaN,NaN,NaN
704,2021,Telangana,36,Khammam,509,Khammam Commissionerate,27,3,0,30,126,21,6,14,41,369,NaN,NaN,NaN,NaN,NaN
705,2021,Telangana,36,Nizamabad,516,Nizamabad Commissionerate,30,12,4,46,188,46,37,46,129,361,NaN,NaN,NaN,NaN,NaN
706,2021,Telangana,36,Yadadri Bhuvanagiri,697,Rachakonda Commissionerate,0,22,200,222,1796,0,69,200,269,1171,NaN,NaN,NaN,NaN,NaN
707,2021,Telangana,36,Peddapalli,682,Ramagundam Commissionerate,16,8,2,26,144,22,6,2,30,395,NaN,NaN,NaN,NaN,NaN
708,2021,Telangana,36,Siddipet,692,Siddipet Commissionerate,21,5,4,30,173,26,18,33,77,322,NaN,NaN,NaN,NaN,NaN
709,2021,Telangana,36,Warangal,522,Warangal Commissionerate,52,5,8,65,216,53,76,116,245,652,NaN,NaN,NaN,NaN,NaN
710,2021,Telangana,36,Adilabad,501,Adilabad,7,0,2,9,37,6,1,2,9,80,NaN,NaN,NaN,NaN,NaN
711,2021,Telangana,36,Bhadradri Kothagudem,690,Bhadradri Kothagudem,16,7,0,23,129,18,61,0,79,309,NaN,NaN,NaN,NaN,NaN
712,2021,Telangana,36,Jagitial,681,Jagityal,14,5,1,20,65,3,9,64,76,274,NaN,NaN,NaN,NaN,NaN
713,2021,Telangana,36,Jayashankar Bhupalapally,687,Jayashankar Bhupalpalli,0,0,4,4,23,0,0,4,4,74,NaN,NaN,NaN,NaN,NaN
714,2021,Telangana,36,Jogulamba Gadwal,695,Jogulamba Gadwal,8,4,4,16,34,4,7,6,17,102,NaN,NaN,NaN,NaN,NaN
715,2021,Telangana,36,Kamareddy,685,Kamareddy ,9,15,15,39,131,10,45,55,110,233,NaN,NaN,NaN,NaN,NaN
716,2021,Telangana,36,Kumuram Bheem Asifabad,699,Kumaram Bheem Asifabad,3,1,2,6,41,3,5,12,20,62,NaN,NaN,NaN,NaN,NaN
717,2021,Telangana,36,Mahabubabad,688,Mahabubabad,3,6,1,10,46,6,39,11,56,124,NaN,NaN,NaN,NaN,NaN
718,2021,Telangana,36,Mahabubnagar,512,Mahabubnagar,28,8,14,50,95,23,7,3,33,325,NaN,NaN,NaN,NaN,NaN
719,2021,Telangana,36,Medak,513,Medak,14,3,1,18,100,11,6,12,29,150,NaN,NaN,NaN,NaN,NaN
720,2021,Telangana,36,Nagarkurnool,694,Nagarkurnool,13,3,5,21,55,14,13,37,64,154,NaN,NaN,NaN,NaN,NaN
721,2021,Telangana,36,Nalgonda,514,Nalgonda,14,5,6,25,106,19,1,22,42,293,NaN,NaN,NaN,NaN,NaN
722,2021,Telangana,36,Nirmal,680,Nirmal,0,1,6,7,61,5,4,7,16,134,NaN,NaN,NaN,NaN,NaN
723,2021,Telangana,36,Rajanna Sircilla,683,Rajanna Siricilla,1,0,1,2,54,1,1,11,13,91,NaN,NaN,NaN,NaN,NaN
724,2021,Telangana,36,Sangareddy,691,Sangareddy,32,10,18,60,196,23,25,135,183,329,NaN,NaN,NaN,NaN,NaN
725,2021,Telangana,36,Suryapet,696,Suryapet,21,2,8,31,96,22,5,18,45,237,NaN,NaN,NaN,NaN,NaN
726,2021,Telangana,36,Vikarabad,698,Vikarabad,20,9,3,32,78,14,2,10,26,190,NaN,NaN,NaN,NaN,NaN
727,2021,Telangana,36,Wanaparthy,693,Wanaparthy,0,6,12,18,36,0,12,53,65,117,NaN,NaN,NaN,NaN,NaN
728,2021,Telangana,36,Hyderabad,507,Railway Police Secunderabad,0,0,0,0,11,0,1,0,1,12,NaN,NaN,NaN,NaN,NaN
729,2021,Telangana,36,Mulugu,720,Mulug,0,4,0,4,17,2,8,56,66,5,NaN,NaN,NaN,NaN,NaN
730,2021,Telangana,36,Narayanpet,721,Narayanpet,9,7,0,16,18,13,2,0,15,107,NaN,NaN,NaN,NaN,NaN
731,2021,Tripura,16,Dhalai,269,Dhalai,1,1,0,2,33,2,3,5,10,116,NaN,NaN,NaN,NaN,NaN
732,2021,Tripura,16,Gomati,654,Gomati,0,0,0,0,32,0,1,9,10,205,NaN,NaN,NaN,NaN,NaN
733,2021,Tripura,16,West Tripura,272,Grp,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
734,2021,Tripura,16,Khowai,652,Kowai,2,0,0,2,48,2,0,0,2,82,NaN,NaN,NaN,NaN,NaN
735,2021,Tripura,16,North Tripura,270,North,0,1,0,1,3,0,9,0,9,9,NaN,NaN,NaN,NaN,NaN
736,2021,Tripura,16,Sepahijala,653,Sipahijala,0,1,0,1,29,0,9,4,13,66,NaN,NaN,NaN,NaN,NaN
737,2021,Tripura,16,South Tripura,271,South,3,5,4,12,57,3,4,9,16,147,NaN,NaN,NaN,NaN,NaN
738,2021,Tripura,16,Unakoti,655,Unakoti,2,1,0,3,24,0,8,8,16,62,NaN,NaN,NaN,NaN,NaN
739,2021,Tripura,16,West Tripura,272,West,6,4,2,12,165,12,18,14,44,389,NaN,NaN,NaN,NaN,NaN
740,2021,Uttar Pradesh,9,Agra,118,Agra,4,23,10,37,269,3,15,28,46,320,NaN,NaN,NaN,NaN,NaN
741,2021,Uttar Pradesh,9,Aligarh,119,Aligarh,1,5,4,10,77,2,3,1,6,85,NaN,NaN,NaN,NaN,NaN
742,2021,Uttar Pradesh,9,Prayagraj,120,Prayagraj,4,2,15,21,118,4,4,52,60,161,NaN,NaN,NaN,NaN,NaN
743,2021,Uttar Pradesh,9,Ambedkar Nagar,121,Ambedkar Nagar,0,0,2,2,44,0,0,8,8,35,NaN,NaN,NaN,NaN,NaN
744,2021,Uttar Pradesh,9,Amethi,640,Amethi,0,3,3,6,13,1,3,9,13,28,NaN,NaN,NaN,NaN,NaN
745,2021,Uttar Pradesh,9,Amroha,154,Amroha,0,0,6,6,0,12,25,0,37,0,NaN,NaN,NaN,NaN,NaN
746,2021,Uttar Pradesh,9,Auraiya,122,Auraiya,2,1,6,9,17,0,3,11,14,0,NaN,NaN,NaN,NaN,NaN
747,2021,Uttar Pradesh,9,Azamgarh,123,Azamgarh,0,0,14,14,124,0,0,23,23,245,NaN,NaN,NaN,NaN,NaN
748,2021,Uttar Pradesh,9,Budaun,133,Badaun,2,2,3,7,50,0,0,0,0,79,NaN,NaN,NaN,NaN,NaN
749,2021,Uttar Pradesh,9,Baghpat,124,Baghpat,1,0,0,1,62,0,0,8,8,92,NaN,NaN,NaN,NaN,NaN
750,2021,Uttar Pradesh,9,Bahraich,125,Bahraich,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
751,2021,Uttar Pradesh,9,Ballia,126,Ballia,6,1,1,8,63,0,5,19,24,78,NaN,NaN,NaN,NaN,NaN
752,2021,Uttar Pradesh,9,Balrampur,127,Balrampur,3,0,0,3,29,1,0,56,57,101,NaN,NaN,NaN,NaN,NaN
753,2021,Uttar Pradesh,9,Banda,128,Banda,5,5,9,19,1,17,12,36,65,47,NaN,NaN,NaN,NaN,NaN
754,2021,Uttar Pradesh,9,Barabanki,129,Barabanki,3,4,17,24,38,0,6,12,18,65,NaN,NaN,NaN,NaN,NaN
755,2021,Uttar Pradesh,9,Bareilly,130,Bareilly,0,3,2,5,52,4,31,14,49,61,NaN,NaN,NaN,NaN,NaN
756,2021,Uttar Pradesh,9,Basti,131,Basti,1,1,2,4,0,0,10,22,32,96,NaN,NaN,NaN,NaN,NaN
757,2021,Uttar Pradesh,9,Bijnor,132,Bijnor,2,2,0,4,83,0,4,2,6,116,NaN,NaN,NaN,NaN,NaN
758,2021,Uttar Pradesh,9,Bulandshahr,134,Bulandshahar,3,7,3,13,37,1,11,4,16,78,NaN,NaN,NaN,NaN,NaN
759,2021,Uttar Pradesh,9,Chandauli,135,Chandoli,2,3,2,7,44,0,1,13,14,56,NaN,NaN,NaN,NaN,NaN
760,2021,Uttar Pradesh,9,Chitrakoot,136,Chitrakoot,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
761,2021,Uttar Pradesh,9,Deoria,137,Deoria,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
762,2021,Uttar Pradesh,9,Etah,138,Etah,1,1,2,4,0,0,0,7,7,62,NaN,NaN,NaN,NaN,NaN
763,2021,Uttar Pradesh,9,Etawah,139,Etawah,2,10,6,18,26,1,18,16,35,68,NaN,NaN,NaN,NaN,NaN
764,2021,Uttar Pradesh,9,Ayodhya,140,Ayodhya,0,5,4,9,38,0,1,16,17,45,NaN,NaN,NaN,NaN,NaN
765,2021,Uttar Pradesh,9,Farrukhabad,141,Fatehgarh,0,0,0,0,26,0,0,0,0,36,NaN,NaN,NaN,NaN,NaN
766,2021,Uttar Pradesh,9,Fatehpur,142,Fatehpur,5,9,0,14,63,4,13,6,23,159,NaN,NaN,NaN,NaN,NaN
767,2021,Uttar Pradesh,9,Firozabad,143,Firozabad,4,2,12,18,12,6,6,10,22,26,NaN,NaN,NaN,NaN,NaN
768,2021,Uttar Pradesh,9,Lucknow,162,Grp,1,3,13,17,28,0,0,4,4,29,NaN,NaN,NaN,NaN,NaN
769,2021,Uttar Pradesh,9,Gautam Buddha Nagar,144,Gautambudh Nagar,14,75,124,213,182,7,102,275,384,298,NaN,NaN,NaN,NaN,NaN
770,2021,Uttar Pradesh,9,Ghaziabad,145,Ghaziabad,9,14,5,28,167,8,44,12,64,183,NaN,NaN,NaN,NaN,NaN
771,2021,Uttar Pradesh,9,Ghazipur,146,Ghazipur,0,3,5,8,0,0,10,8,18,0,NaN,NaN,NaN,NaN,NaN
772,2021,Uttar Pradesh,9,Gonda,147,Gonda,0,7,0,7,27,2,13,3,18,59,NaN,NaN,NaN,NaN,NaN
773,2021,Uttar Pradesh,9,Gorakhpur,148,Gorakhpur,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
774,2021,Uttar Pradesh,9,Hamirpur,149,Hamirpur,0,11,2,13,3,0,30,33,63,39,NaN,NaN,NaN,NaN,NaN
775,2021,Uttar Pradesh,9,Hapur,661,Hapur,0,0,2,2,33,0,0,6,6,36,NaN,NaN,NaN,NaN,NaN
776,2021,Uttar Pradesh,9,Hardoi,150,Hardoi,6,2,3,11,19,4,7,15,26,12,NaN,NaN,NaN,NaN,NaN
777,2021,Uttar Pradesh,9,Hathras,163,Hathras,0,5,0,5,19,3,3,0,6,41,NaN,NaN,NaN,NaN,NaN
778,2021,Uttar Pradesh,9,Jalaun,151,Jalaun,2,0,0,2,22,0,11,36,47,36,NaN,NaN,NaN,NaN,NaN
779,2021,Uttar Pradesh,9,Jaunpur,152,Jaunpur,1,3,1,5,28,0,7,5,12,42,NaN,NaN,NaN,NaN,NaN
780,2021,Uttar Pradesh,9,Jhansi,153,Jhansi,1,20,4,25,13,0,17,5,22,14,NaN,NaN,NaN,NaN,NaN
781,2021,Uttar Pradesh,9,Kannauj,155,Kannauj,1,4,3,8,31,3,14,18,35,45,NaN,NaN,NaN,NaN,NaN
782,2021,Uttar Pradesh,9,Kanpur Dehat,156,Kanpur Dehat,0,27,0,27,0,0,25,0,25,5,NaN,NaN,NaN,NaN,NaN
783,2021,Uttar Pradesh,9,Kanpur Nagar,157,Kanpur Commissionarate,9,16,16,41,143,7,12,17,36,130,NaN,NaN,NaN,NaN,NaN
784,2021,Uttar Pradesh,9,Kasganj,633,Kasganj,2,1,0,3,42,0,1,4,5,36,NaN,NaN,NaN,NaN,NaN
785,2021,Uttar Pradesh,9,Kaushambi,158,Kaushambi,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
786,2021,Uttar Pradesh,9,Kheri,159,Khiri,0,2,25,27,3,1,4,38,43,8,NaN,NaN,NaN,NaN,NaN
787,2021,Uttar Pradesh,9,Kushi Nagar,160,Kushi Nagar,2,0,0,2,0,2,11,5,18,11,NaN,NaN,NaN,NaN,NaN
788,2021,Uttar Pradesh,9,Lalitpur,161,Lalitpur,0,3,0,3,5,0,34,0,34,32,NaN,NaN,NaN,NaN,NaN
789,2021,Uttar Pradesh,9,Lucknow,162,Lucknow Commissionarate,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
790,2021,Uttar Pradesh,9,Maharajganj,164,Maharajganj,1,1,0,2,1,0,7,2,9,22,NaN,NaN,NaN,NaN,NaN
791,2021,Uttar Pradesh,9,Mahoba,165,Mahoba,2,2,0,4,0,0,5,8,13,0,NaN,NaN,NaN,NaN,NaN
792,2021,Uttar Pradesh,9,Mainpuri,166,Mainpuri,6,18,0,24,0,1,13,30,44,0,NaN,NaN,NaN,NaN,NaN
793,2021,Uttar Pradesh,9,Mathura,167,Mathura,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
794,2021,Uttar Pradesh,9,Mau,168,Mau,0,6,0,6,19,0,6,0,6,34,NaN,NaN,NaN,NaN,NaN
795,2021,Uttar Pradesh,9,Meerut,169,Meerut,0,0,10,10,100,0,0,8,8,101,NaN,NaN,NaN,NaN,NaN
796,2021,Uttar Pradesh,9,Mirzapur,170,Mirzapur,2,5,4,11,34,1,12,4,17,60,NaN,NaN,NaN,NaN,NaN
797,2021,Uttar Pradesh,9,Moradabad,171,Moradabad,0,23,200,223,40,0,41,100,141,127,NaN,NaN,NaN,NaN,NaN
798,2021,Uttar Pradesh,9,Muzaffarnagar,172,Muzaffarnagar,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
799,2021,Uttar Pradesh,9,Pilibhit,173,Pilibhit,0,2,0,2,58,0,0,2,2,65,NaN,NaN,NaN,NaN,NaN
800,2021,Uttar Pradesh,9,Pratapgarh,174,Pratapgarh,0,0,25,25,0,0,0,32,32,0,NaN,NaN,NaN,NaN,NaN
801,2021,Uttar Pradesh,9,Rae Bareli,175,Raibareilly,2,2,3,7,18,0,5,18,23,40,NaN,NaN,NaN,NaN,NaN
802,2021,Uttar Pradesh,9,Rampur,176,Rampur,0,0,1,1,0,0,0,2,2,0,NaN,NaN,NaN,NaN,NaN
803,2021,Uttar Pradesh,9,Saharanpur,177,Saharanpur,1,4,3,8,64,0,1,9,10,73,NaN,NaN,NaN,NaN,NaN
804,2021,Uttar Pradesh,9,Sambhal,659,Sambhal,0,2,0,2,8,0,2,1,3,18,NaN,NaN,NaN,NaN,NaN
805,2021,Uttar Pradesh,9,Sant Kabeer Nagar,178,Sant Kabirnagar,0,3,0,3,24,0,0,0,0,66,NaN,NaN,NaN,NaN,NaN
806,2021,Uttar Pradesh,9,Shahjahanpur,180,Shahjahanpur,2,1,4,7,87,0,1,25,26,61,NaN,NaN,NaN,NaN,NaN
807,2021,Uttar Pradesh,9,Shamli,660,Shamli,3,3,2,8,43,0,0,4,4,36,NaN,NaN,NaN,NaN,NaN
808,2021,Uttar Pradesh,9,Shravasti,181,Shrawasti,0,4,3,7,0,1,1,4,6,6,NaN,NaN,NaN,NaN,NaN
809,2021,Uttar Pradesh,9,Siddharth Nagar,182,Sidharthnagar,1,2,3,6,39,0,2,7,9,76,NaN,NaN,NaN,NaN,NaN
810,2021,Uttar Pradesh,9,Sitapur,183,Sitapur,193,0,8,201,163,214,3,6,223,177,NaN,NaN,NaN,NaN,NaN
811,2021,Uttar Pradesh,9,Sonbhadra,184,Sonbhadra,1,0,2,3,40,2,0,12,14,80,NaN,NaN,NaN,NaN,NaN
812,2021,Uttar Pradesh,9,Bhadohi,179,Bhadohi,2,11,13,26,38,1,5,9,15,0,NaN,NaN,NaN,NaN,NaN
813,2021,Uttar Pradesh,9,Sultanpur,185,Sultanpur,0,0,3,3,15,1,0,8,9,25,NaN,NaN,NaN,NaN,NaN
814,2021,Uttar Pradesh,9,Unnao,186,Unnao,5,3,3,11,54,4,9,15,28,63,NaN,NaN,NaN,NaN,NaN
815,2021,Uttar Pradesh,9,Varanasi,187,Varanasi Commissionarate,0,8,7,15,136,0,10,17,27,134,NaN,NaN,NaN,NaN,NaN
816,2021,Uttar Pradesh,9,Lucknow,162,Lucknow Grameen,0,16,0,16,14,0,8,8,16,0,NaN,NaN,NaN,NaN,NaN
817,2021,Uttar Pradesh,9,Kanpur Dehat,156,Kanpur Outer,0,4,6,10,16,0,1,4,5,36,NaN,NaN,NaN,NaN,NaN
818,2021,Uttar Pradesh,9,Varanasi,187,Vasanasi Dehat,0,2,1,3,4,0,3,7,10,5,NaN,NaN,NaN,NaN,NaN
819,2021,Uttarakhand,5,Almora,45,Almora,0,1,4,5,34,0,3,7,10,25,NaN,NaN,NaN,NaN,NaN
820,2021,Uttarakhand,5,Bageshwar,46,Bageshwar,0,2,3,5,26,0,2,6,8,34,NaN,NaN,NaN,NaN,NaN
821,2021,Uttarakhand,5,Chamoli,47,Chamoli,0,2,5,7,211,1,2,5,8,31,NaN,NaN,NaN,NaN,NaN
822,2021,Uttarakhand,5,Champawat,48,Champawat,0,0,9,9,22,0,0,9,9,23,NaN,NaN,NaN,NaN,NaN
823,2021,Uttarakhand,5,Dehradun,49,Dehradun,3,10,10,23,304,2,11,17,30,364,NaN,NaN,NaN,NaN,NaN
824,2021,Uttarakhand,5,Haridwar,50,Haridwar,3,20,40,63,338,0,40,41,81,339,NaN,NaN,NaN,NaN,NaN
825,2021,Uttarakhand,5,Nainital,51,Nainital,5,10,25,40,146,4,35,35,74,168,NaN,NaN,NaN,NaN,NaN
826,2021,Uttarakhand,5,Pauri Garhwal,52,Pauri Garhwal,0,1,2,3,40,0,1,4,5,43,NaN,NaN,NaN,NaN,NaN
827,2021,Uttarakhand,5,Pithoragarh,53,Pithoragarh,0,2,5,7,14,0,7,10,17,14,NaN,NaN,NaN,NaN,NaN
828,2021,Uttarakhand,5,Rudra Prayag,54,Rudra Prayag,0,0,0,0,10,1,1,0,2,14,NaN,NaN,NaN,NaN,NaN
829,2021,Uttarakhand,5,Tehri Garhwal,55,Tehri Garhwal,4,6,1,11,22,5,7,11,23,59,NaN,NaN,NaN,NaN,NaN
830,2021,Uttarakhand,5,Udam Singh Nagar,56,Udhamsingh Nagar,4,16,32,52,201,13,50,70,133,343,NaN,NaN,NaN,NaN,NaN
831,2021,Uttarakhand,5,Uttar Kashi,57,Uttarkashi,0,1,0,1,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
832,2021,Uttarakhand,5,Dehradun,49,Grp,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
